order_item_id,order_id,product_id,quantity,unit_price,discount
9803,504160,180,1,6088.9,0.05
9804,504161,194,3,14529.69,0.1
9805,504162,101,3,36836.08,0.15
9806,504163,137,1,11644.84,0.0
9807,504163,45,1,19474.91,0.15
9808,504163,148,4,30748.98,0.15
9809,504164,66,2,7626.75,0.1
9810,504165,153,2,34143.04,0.1
9811,504165,41,1,790.54,0.0
9812,504165,168,3,9316.31,0.05
9813,504165,136,1,48294.58,0.05
9814,504166,157,2,26053.23,0.1
9815,504166,165,3,6409.81,0.2
9816,504167,53,1,41659.1,0.15
9817,504167,197,1,20725.99,0.15
9818,504167,131,4,935.86,0.05
9819,504168,164,3,54714.33,0.15
9820,504169,30,4,8599.09,0.05
9821,504169,170,2,31500.56,0.0
9822,504170,95,3,7858.6,0.2
9823,504170,130,1,1826.9,0.2
9824,504171,28,2,34955.61,0.1
9825,504171,167,4,1520.89,0.1
9826,504171,134,3,24171.94,0.05
9827,504172,32,2,30436.6,0.05
9828,504173,126,1,4890.52,0.1
9829,504173,132,4,47935.67,0.1
9830,504174,132,2,47935.67,0.0
9831,504174,130,2,1826.9,0.0
9832,504174,124,4,16664.22,0.0
9833,504174,55,3,45214.9,0.1
9834,504175,51,3,42529.03,0.1
9835,504175,186,2,13953.35,0.1
9836,504175,164,4,54714.33,0.1
9837,504176,106,1,49815.63,0.05
9838,504176,88,3,22349.99,0.0
9839,504176,179,1,47254.91,0.1
9840,504177,70,3,9185.74,0.0
9841,504177,112,3,22042.94,0.1
9842,504177,197,1,20725.99,0.1
9843,504178,124,2,16664.22,0.05
9844,504178,104,3,17663.08,0.1
9845,504178,74,2,9594.57,0.0
9846,504179,182,3,25258.66,0.0
9847,504179,55,2,45214.9,0.05
9848,504180,23,3,45229.71,0.1
9849,504180,136,4,48294.58,0.0
9850,504181,145,2,5674.44,0.05
9851,504182,53,3,41659.1,0.05
9852,504183,54,4,28353.11,0.05
9853,504183,150,1,23255.73,0.15
9854,504184,194,4,14529.69,0.15
9855,504184,156,3,9479.93,0.0
9856,504184,17,4,17031.55,0.1
9857,504184,112,4,22042.94,0.1
9858,504185,122,3,7953.1,0.0
9859,504185,81,2,15504.13,0.05
9860,504186,165,2,6409.81,0.15
9861,504186,44,4,23585.72,0.1
9862,504187,199,4,40427.21,0.05
9863,504187,136,1,48294.58,0.2
9864,504187,58,2,38058.28,0.2
9865,504187,12,1,8809.95,0.0
9866,504188,54,3,28353.11,0.0
9867,504188,170,3,31500.56,0.15
9868,504189,142,2,32662.03,0.1
9869,504190,72,4,33843.05,0.1
9870,504191,117,4,5573.85,0.1
9871,504191,71,3,40831.91,0.05
9872,504191,191,1,39507.0,0.05
9873,504191,105,2,28367.27,0.0
9874,504192,59,1,542.46,0.0
9875,504192,25,2,28894.26,0.1
9876,504193,176,4,42034.94,0.1
9877,504193,3,2,2440.7,0.1
9878,504194,80,1,26747.7,0.1
9879,504194,16,4,17752.56,0.05
9880,504194,168,4,9316.31,0.2
9881,504195,65,2,26891.02,0.0
9882,504195,142,2,32662.03,0.15
9883,504196,165,1,6409.81,0.1
9884,504196,133,2,18726.1,0.0
9885,504197,133,4,18726.1,0.0
9886,504197,84,4,26499.83,0.0
9887,504198,137,1,11644.84,0.05
9888,504199,146,4,4466.06,0.1
9889,504200,68,4,731.88,0.05
9890,504200,111,4,41282.72,0.1
9891,504201,143,2,8499.37,0.05
9892,504202,200,1,20741.6,0.1
9893,504202,49,1,33529.65,0.15
9894,504202,52,4,43157.07,0.2
9895,504202,130,2,1826.9,0.05
9896,504203,156,4,9479.93,0.0
9897,504204,162,3,16150.96,0.1
9898,504204,98,4,35512.2,0.1
9899,504205,125,4,41076.3,0.0
9900,504205,45,3,19474.91,0.2
9901,504206,194,4,14529.69,0.15
9902,504206,128,2,39089.34,0.15
9903,504206,74,3,9594.57,0.1
9904,504207,60,1,42396.67,0.05
9905,504208,17,3,17031.55,0.1
9906,504208,198,4,44779.95,0.05
9907,504208,188,2,6070.27,0.1
9908,504208,118,4,47968.75,0.1
9909,504209,177,4,7521.62,0.1
9910,504209,112,1,22042.94,0.0
9911,504210,15,1,13558.11,0.0
9912,504211,103,2,33485.32,0.15
9913,504212,31,2,31665.76,0.05
9914,504212,169,4,42129.24,0.1
9915,504212,151,2,15178.52,0.2
9916,504212,158,2,17301.25,0.1
9917,504213,193,4,1419.66,0.0
9918,504213,13,2,41294.2,0.05
9919,504214,146,3,4466.06,0.0
9920,504214,82,2,26994.56,0.1
9921,504215,151,2,15178.52,0.0
9922,504216,123,1,44154.33,0.15
9923,504216,132,4,47935.67,0.05
9924,504217,193,2,1419.66,0.1
9925,504217,5,4,32053.9,0.0
9926,504218,134,2,24171.94,0.1
9927,504219,2,4,42946.4,0.1
9928,504219,152,4,47494.55,0.0
9929,504219,193,3,1419.66,0.0
9930,504220,90,2,42489.82,0.05
9931,504220,73,2,32339.91,0.0
9932,504220,122,4,7953.1,0.0
9933,504220,93,4,33594.98,0.05
9934,504221,22,4,20749.3,0.1
9935,504221,170,3,31500.56,0.1
9936,504222,77,1,45039.66,0.05
9937,504223,198,2,44779.95,0.0
9938,504223,142,3,32662.03,0.05
9939,504224,188,2,6070.27,0.0
9940,504224,1,4,45769.48,0.0
9941,504224,55,3,45214.9,0.0
9942,504224,174,3,3057.35,0.2
9943,504225,113,4,20936.8,0.0
9944,504225,77,2,45039.66,0.15
9945,504226,39,2,42117.5,0.05
9946,504227,17,2,17031.55,0.2
9947,504227,149,3,33795.66,0.1
9948,504227,44,2,23585.72,0.2
9949,504228,54,4,28353.11,0.1
9950,504228,39,3,42117.5,0.1
9951,504229,88,2,22349.99,0.0
9952,504230,81,1,15504.13,0.0
9953,504230,14,2,28958.7,0.05
9954,504230,186,3,13953.35,0.2
9955,504230,10,4,34430.26,0.2
9956,504230,16,3,17752.56,0.0
9957,504231,160,2,24067.85,0.15
9958,504232,124,2,16664.22,0.15
9959,504232,27,1,52025.44,0.15
9960,504233,110,4,13452.58,0.0
9961,504233,111,2,41282.72,0.0
9962,504233,100,4,46791.69,0.15
9963,504234,34,2,15395.87,0.2
9964,504234,58,4,38058.28,0.05
9965,504235,29,2,40427.0,0.15
9966,504236,113,4,20936.8,0.1
9967,504236,73,4,32339.91,0.1
9968,504237,75,4,7343.48,0.1
9969,504237,19,1,21391.84,0.15
9970,504237,6,1,15719.14,0.05
9971,504238,165,1,6409.81,0.0
9972,504238,109,1,20240.83,0.05
9973,504238,96,3,33785.82,0.15
9974,504238,32,2,30436.6,0.05
9975,504239,177,1,7521.62,0.05
9976,504240,141,2,9199.37,0.1
9977,504241,128,4,39089.34,0.05
9978,504241,1,4,45769.48,0.05
9979,504241,47,4,7728.9,0.05
9980,504241,134,3,24171.94,0.0
9981,504241,20,1,27803.61,0.1
9982,504242,200,1,20741.6,0.0
9983,504242,171,2,22643.94,0.2
9984,504242,114,2,24883.58,0.05
9985,504243,181,4,20017.36,0.0
9986,504243,70,2,9185.74,0.1
9987,504244,184,3,46019.64,0.0
9988,504244,198,2,44779.95,0.0
9989,504244,20,1,27803.61,0.05
9990,504245,142,1,32662.03,0.15
9991,504246,126,2,4890.52,0.05
9992,504246,110,4,13452.58,0.15
9993,504246,187,2,50291.33,0.1
9994,504246,137,1,11644.84,0.15
9995,504246,115,2,2799.41,0.05
9996,504247,122,1,7953.1,0.15
9997,504247,30,1,8599.09,0.1
9998,504247,106,3,49815.63,0.0
9999,504248,76,1,1551.17,0.2
10000,504248,93,3,33594.98,0.0
10001,504248,4,1,4600.28,0.1
10002,504248,104,1,17663.08,0.05
10003,504249,13,2,41294.2,0.1
10004,504249,133,3,18726.1,0.1
10005,504250,24,1,29412.47,0.05
10006,504250,15,3,13558.11,0.1
10007,504250,70,2,9185.74,0.0
10008,504251,22,1,20749.3,0.15
10009,504251,131,1,935.86,0.05
10010,504252,17,3,17031.55,0.1
10011,504253,95,2,7858.6,0.05
10012,504253,82,1,26994.56,0.0
10013,504254,56,1,31457.37,0.15
10014,504254,52,1,43157.07,0.0
10015,504254,31,3,31665.76,0.1
10016,504254,129,3,39450.63,0.1
10017,504255,91,2,37325.93,0.0
10018,504255,159,3,25532.77,0.05
10019,504255,198,3,44779.95,0.05
10020,504256,169,2,42129.24,0.1
10021,504256,113,1,20936.8,0.15
10022,504257,28,1,34955.61,0.05
10023,504258,193,3,1419.66,0.1
10024,504258,98,1,35512.2,0.0
10025,504259,155,1,51623.31,0.05
10026,504259,72,1,33843.05,0.15
10027,504260,76,3,1551.17,0.1
10028,504260,196,1,8761.57,0.05
10029,504261,175,3,7528.69,0.0
10030,504261,83,1,10948.99,0.15
10031,504261,165,2,6409.81,0.0
10032,504262,90,4,42489.82,0.05
10033,504263,57,3,1412.7,0.0
10034,504263,81,1,15504.13,0.0
10035,504264,168,3,9316.31,0.0
10036,504264,119,4,20465.15,0.15
10037,504265,199,2,40427.21,0.2
10038,504266,47,2,7728.9,0.15
10039,504266,76,4,1551.17,0.15
10040,504267,181,4,20017.36,0.1
10041,504267,131,4,935.86,0.1
10042,504267,84,1,26499.83,0.1
10043,504268,196,1,8761.57,0.0
10044,504269,143,4,8499.37,0.15
10045,504270,43,3,25517.07,0.15
10046,504270,80,2,26747.7,0.0
10047,504271,38,1,33762.69,0.0
10048,504271,25,3,28894.26,0.0
10049,504272,12,1,8809.95,0.05
10050,504272,104,2,17663.08,0.0
10051,504272,134,1,24171.94,0.0
10052,504272,137,3,11644.84,0.15
10053,504273,109,1,20240.83,0.0
10054,504273,57,4,1412.7,0.2
10055,504273,73,2,32339.91,0.0
10056,504274,73,4,32339.91,0.1
10057,504274,19,3,21391.84,0.0
10058,504274,99,1,51437.59,0.1
10059,504275,115,3,2799.41,0.1
10060,504276,54,3,28353.11,0.15
10061,504277,77,2,45039.66,0.15
10062,504277,106,4,49815.63,0.2
10063,504278,67,4,32514.47,0.15
10064,504278,75,3,7343.48,0.15
10065,504279,50,1,37071.05,0.05
10066,504280,75,1,7343.48,0.1
10067,504280,86,4,25389.28,0.0
10068,504280,133,3,18726.1,0.0
10069,504280,94,4,30089.86,0.1
10070,504281,131,3,935.86,0.2
10071,504281,18,1,17846.96,0.2
10072,504281,80,3,26747.7,0.2
10073,504281,42,3,17076.73,0.05
10074,504281,16,2,17752.56,0.1
10075,504282,100,4,46791.69,0.1
10076,504282,15,4,13558.11,0.0
10077,504282,74,4,9594.57,0.0
10078,504283,179,3,47254.91,0.0
10079,504283,26,4,13443.96,0.2
10080,504284,130,3,1826.9,0.0
10081,504284,155,3,51623.31,0.05
10082,504284,87,3,3216.87,0.0
10083,504285,156,4,9479.93,0.05
10084,504286,200,1,20741.6,0.1
10085,504286,100,2,46791.69,0.1
10086,504286,32,1,30436.6,0.05
10087,504286,119,1,20465.15,0.15
10088,504286,163,2,1143.45,0.05
10089,504287,176,2,42034.94,0.05
10090,504287,39,3,42117.5,0.1
10091,504288,111,1,41282.72,0.0
10092,504288,105,4,28367.27,0.1
10093,504288,62,3,3498.04,0.15
10094,504289,198,3,44779.95,0.0
10095,504290,49,2,33529.65,0.05
10096,504290,58,3,38058.28,0.1
10097,504290,53,3,41659.1,0.0
10098,504291,159,4,25532.77,0.05
10099,504292,75,3,7343.48,0.05
10100,504293,70,4,9185.74,0.0
10101,504293,154,4,24420.47,0.1
10102,504294,147,2,51028.85,0.1
10103,504295,7,4,32012.11,0.1
10104,504296,134,2,24171.94,0.0
10105,504296,131,4,935.86,0.1
10106,504296,47,4,7728.9,0.15
10107,504296,25,3,28894.26,0.1
10108,504297,148,1,30748.98,0.2
10109,504298,175,3,7528.69,0.05
10110,504298,130,2,1826.9,0.0
10111,504298,159,1,25532.77,0.0
10112,504299,48,3,32151.32,0.05
10113,504300,164,3,54714.33,0.2
10114,504300,12,3,8809.95,0.05
10115,504300,152,4,47494.55,0.1
10116,504301,55,3,45214.9,0.2
10117,504301,59,3,542.46,0.1
10118,504301,136,2,48294.58,0.15
10119,504301,5,1,32053.9,0.15
10120,504301,163,4,1143.45,0.0
10121,504302,101,2,36836.08,0.15
10122,504302,7,4,32012.11,0.1
10123,504303,143,1,8499.37,0.0
10124,504303,29,4,40427.0,0.15
10125,504303,75,3,7343.48,0.2
10126,504303,151,4,15178.52,0.05
10127,504303,136,2,48294.58,0.1
10128,504304,16,3,17752.56,0.0
10129,504304,13,2,41294.2,0.1
10130,504304,8,4,16654.82,0.15
10131,504305,35,2,3103.89,0.05
10132,504305,111,2,41282.72,0.05
10133,504306,192,3,906.98,0.1
10134,504307,83,3,10948.99,0.05
10135,504307,185,1,11835.89,0.0
10136,504307,63,2,14212.89,0.2
10137,504307,162,4,16150.96,0.1
10138,504307,100,2,46791.69,0.05
10139,504308,78,3,9475.8,0.0
10140,504308,106,4,49815.63,0.2
10141,504308,8,3,16654.82,0.15
10142,504308,15,4,13558.11,0.05
10143,504309,112,2,22042.94,0.05
10144,504310,128,3,39089.34,0.0
10145,504311,51,4,42529.03,0.0
10146,504311,81,3,15504.13,0.0
10147,504312,41,2,790.54,0.1
10148,504313,87,2,3216.87,0.0
10149,504313,119,2,20465.15,0.1
10150,504314,151,3,15178.52,0.05
10151,504314,152,3,47494.55,0.1
10152,504314,77,3,45039.66,0.1
10153,504314,160,3,24067.85,0.05
10154,504314,22,1,20749.3,0.15
10155,504315,191,3,39507.0,0.1
10156,504315,62,4,3498.04,0.1
10157,504315,184,1,46019.64,0.0
10158,504315,114,1,24883.58,0.1
10159,504316,118,3,47968.75,0.1
10160,504316,48,3,32151.32,0.1
10161,504317,118,1,47968.75,0.05
10162,504318,45,4,19474.91,0.2
10163,504318,194,4,14529.69,0.1
10164,504319,117,3,5573.85,0.0
10165,504319,120,1,14551.18,0.1
10166,504319,64,4,23845.3,0.0
10167,504319,106,2,49815.63,0.0
10168,504320,9,2,26670.95,0.0
10169,504320,179,2,47254.91,0.1
10170,504320,17,3,17031.55,0.0
10171,504321,159,2,25532.77,0.05
10172,504321,64,2,23845.3,0.1
10173,504321,133,4,18726.1,0.05
10174,504321,154,1,24420.47,0.1
10175,504322,193,1,1419.66,0.1
10176,504322,40,1,12159.56,0.05
10177,504322,126,4,4890.52,0.0
10178,504323,5,1,32053.9,0.0
10179,504323,196,4,8761.57,0.1
10180,504324,29,3,40427.0,0.05
10181,504325,30,3,8599.09,0.1
10182,504325,29,3,40427.0,0.2
10183,504325,188,4,6070.27,0.0
10184,504326,132,3,47935.67,0.15
10185,504326,194,4,14529.69,0.15
10186,504326,77,2,45039.66,0.05
10187,504327,77,2,45039.66,0.1
10188,504327,84,2,26499.83,0.05
10189,504327,63,1,14212.89,0.1
10190,504328,152,2,47494.55,0.0
10191,504328,138,2,5148.37,0.1
10192,504328,18,1,17846.96,0.1
10193,504329,117,3,5573.85,0.1
10194,504330,179,2,47254.91,0.05
10195,504331,69,3,20234.72,0.1
10196,504331,64,1,23845.3,0.05
10197,504331,138,1,5148.37,0.2
10198,504331,9,1,26670.95,0.15
10199,504332,38,1,33762.69,0.0
10200,504332,75,4,7343.48,0.2
10201,504333,97,2,9014.15,0.1
10202,504334,193,3,1419.66,0.1
10203,504334,200,3,20741.6,0.1
10204,504334,137,3,11644.84,0.1
10205,504335,180,3,6088.9,0.15
10206,504336,179,4,47254.91,0.15
10207,504336,109,3,20240.83,0.1
10208,504336,76,3,1551.17,0.05
10209,504337,129,2,39450.63,0.2
10210,504337,87,4,3216.87,0.0
10211,504338,155,1,51623.31,0.0
10212,504338,147,3,51028.85,0.1
10213,504338,119,4,20465.15,0.0
10214,504339,84,1,26499.83,0.1
10215,504339,188,4,6070.27,0.2
10216,504339,161,3,45736.6,0.15
10217,504339,42,4,17076.73,0.1
10218,504339,109,2,20240.83,0.1
10219,504340,38,2,33762.69,0.1
10220,504341,192,2,906.98,0.15
10221,504341,20,3,27803.61,0.0
10222,504341,139,1,36696.68,0.0
10223,504341,107,2,13631.76,0.05
10224,504341,47,1,7728.9,0.0
10225,504342,33,2,15090.93,0.1
10226,504342,188,2,6070.27,0.1
10227,504342,7,2,32012.11,0.2
10228,504343,38,1,33762.69,0.1
10229,504343,111,1,41282.72,0.15
10230,504343,133,4,18726.1,0.2
10231,504343,144,3,43009.16,0.15
10232,504344,54,4,28353.11,0.1
10233,504344,187,3,50291.33,0.0
10234,504344,56,2,31457.37,0.2
10235,504345,16,2,17752.56,0.0
10236,504346,143,2,8499.37,0.1
10237,504346,174,4,3057.35,0.1
10238,504347,200,1,20741.6,0.0
10239,504348,61,2,23045.67,0.05
10240,504348,116,1,16741.69,0.0
10241,504348,5,2,32053.9,0.05
10242,504349,172,1,35356.68,0.1
10243,504350,96,1,33785.82,0.05
10244,504351,180,2,6088.9,0.1
10245,504351,66,3,7626.75,0.05
10246,504351,54,1,28353.11,0.0
10247,504351,100,4,46791.69,0.0
10248,504352,53,3,41659.1,0.0
10249,504352,135,3,25804.56,0.1
10250,504352,89,2,2812.94,0.2
10251,504352,127,2,16509.71,0.0
10252,504353,76,3,1551.17,0.1
10253,504353,162,4,16150.96,0.05
10254,504353,138,3,5148.37,0.15
10255,504354,159,4,25532.77,0.0
10256,504354,86,2,25389.28,0.0
10257,504355,56,3,31457.37,0.05
10258,504355,42,4,17076.73,0.0
10259,504355,192,3,906.98,0.0
10260,504355,162,1,16150.96,0.1
10261,504356,37,2,8747.32,0.1
10262,504356,167,3,1520.89,0.05
10263,504356,200,4,20741.6,0.0
10264,504356,84,1,26499.83,0.05
10265,504356,95,1,7858.6,0.2
10266,504357,91,1,37325.93,0.05
10267,504358,61,1,23045.67,0.0
10268,504359,64,2,23845.3,0.15
10269,504359,7,1,32012.11,0.05
10270,504359,33,3,15090.93,0.2
10271,504359,87,1,3216.87,0.15
10272,504360,180,2,6088.9,0.1
10273,504361,127,1,16509.71,0.0
10274,504361,123,1,44154.33,0.0
10275,504361,40,3,12159.56,0.15
10276,504362,31,4,31665.76,0.0
10277,504362,43,2,25517.07,0.0
10278,504363,176,3,42034.94,0.1
10279,504363,148,1,30748.98,0.0
10280,504364,131,2,935.86,0.15
10281,504365,64,3,23845.3,0.0
10282,504365,160,4,24067.85,0.05
10283,504365,59,3,542.46,0.2
10284,504366,47,2,7728.9,0.15
10285,504366,148,1,30748.98,0.0
10286,504367,12,4,8809.95,0.15
10287,504367,108,1,22454.46,0.0
10288,504367,128,1,39089.34,0.1
10289,504367,15,4,13558.11,0.1
10290,504368,132,1,47935.67,0.05
10291,504368,112,2,22042.94,0.2
10292,504369,98,4,35512.2,0.15
10293,504369,171,3,22643.94,0.0
10294,504369,39,3,42117.5,0.05
10295,504369,169,1,42129.24,0.1
10296,504370,165,3,6409.81,0.1
10297,504371,103,4,33485.32,0.0
10298,504372,32,4,30436.6,0.15
10299,504372,121,2,43178.12,0.1
10300,504372,40,1,12159.56,0.05
10301,504372,190,4,52000.43,0.1
10302,504372,85,2,30473.88,0.1
10303,504373,13,3,41294.2,0.1
10304,504374,33,1,15090.93,0.05
10305,504375,121,4,43178.12,0.1
10306,504376,20,4,27803.61,0.0
10307,504376,92,1,38084.76,0.05
10308,504376,169,4,42129.24,0.1
10309,504377,115,1,2799.41,0.1
10310,504377,45,3,19474.91,0.1
10311,504377,168,3,9316.31,0.15
10312,504378,188,2,6070.27,0.1
10313,504378,79,4,36534.8,0.15
10314,504378,31,2,31665.76,0.05
10315,504378,126,4,4890.52,0.1
10316,504379,125,4,41076.3,0.0
10317,504380,194,1,14529.69,0.05
10318,504380,120,2,14551.18,0.05
10319,504381,68,3,731.88,0.0
10320,504381,152,3,47494.55,0.15
10321,504382,19,4,21391.84,0.0
10322,504382,163,3,1143.45,0.1
10323,504382,167,4,1520.89,0.0
10324,504382,38,1,33762.69,0.0
10325,504382,16,3,17752.56,0.1
10326,504383,132,2,47935.67,0.0
10327,504383,146,1,4466.06,0.1
10328,504384,98,4,35512.2,0.1
10329,504384,18,3,17846.96,0.05
10330,504385,143,3,8499.37,0.05
10331,504386,33,4,15090.93,0.0
10332,504386,110,1,13452.58,0.0
10333,504387,38,4,33762.69,0.1
10334,504387,124,2,16664.22,0.05
10335,504387,192,4,906.98,0.15
10336,504388,16,3,17752.56,0.05
10337,504388,46,4,6300.09,0.1
10338,504389,156,1,9479.93,0.05
10339,504389,137,4,11644.84,0.0
10340,504389,10,4,34430.26,0.0
10341,504390,79,4,36534.8,0.1
10342,504390,152,1,47494.55,0.15
10343,504391,157,3,26053.23,0.1
10344,504392,86,2,25389.28,0.05
10345,504392,45,4,19474.91,0.1
10346,504392,30,2,8599.09,0.1
10347,504393,181,3,20017.36,0.15
10348,504393,45,2,19474.91,0.15
10349,504393,91,2,37325.93,0.05
10350,504394,95,2,7858.6,0.15
10351,504395,62,3,3498.04,0.15
10352,504395,139,4,36696.68,0.15
10353,504395,160,1,24067.85,0.05
10354,504396,28,4,34955.61,0.0
10355,504396,90,2,42489.82,0.05
10356,504396,185,4,11835.89,0.0
10357,504396,191,2,39507.0,0.0
10358,504397,131,2,935.86,0.15
10359,504397,136,3,48294.58,0.1
10360,504398,85,2,30473.88,0.0
10361,504398,144,3,43009.16,0.15
10362,504398,187,2,50291.33,0.2
10363,504399,68,1,731.88,0.1
10364,504399,8,1,16654.82,0.2
10365,504399,13,2,41294.2,0.05
10366,504400,91,4,37325.93,0.0
10367,504400,119,1,20465.15,0.1
10368,504401,159,3,25532.77,0.2
10369,504402,181,1,20017.36,0.2
10370,504402,145,3,5674.44,0.15
10371,504403,190,3,52000.43,0.0
10372,504404,138,1,5148.37,0.15
10373,504404,74,4,9594.57,0.15
10374,504404,104,3,17663.08,0.05
10375,504405,31,3,31665.76,0.1
10376,504405,62,3,3498.04,0.05
10377,504405,160,4,24067.85,0.0
10378,504406,119,1,20465.15,0.1
10379,504407,92,1,38084.76,0.05
10380,504407,147,3,51028.85,0.0
10381,504407,76,4,1551.17,0.1
10382,504407,151,4,15178.52,0.1
10383,504407,101,3,36836.08,0.15
10384,504408,29,1,40427.0,0.1
10385,504408,165,1,6409.81,0.0
10386,504408,176,4,42034.94,0.1
10387,504408,119,1,20465.15,0.1
10388,504409,149,1,33795.66,0.15
10389,504410,124,1,16664.22,0.0
10390,504410,171,1,22643.94,0.2
10391,504411,196,1,8761.57,0.1
10392,504412,132,3,47935.67,0.05
10393,504412,19,1,21391.84,0.2
10394,504412,93,2,33594.98,0.05
10395,504412,118,2,47968.75,0.15
10396,504412,76,4,1551.17,0.0
10397,504413,40,2,12159.56,0.1
10398,504413,71,3,40831.91,0.0
10399,504414,53,2,41659.1,0.1
10400,504414,148,3,30748.98,0.1
10401,504414,123,2,44154.33,0.15
10402,504415,60,4,42396.67,0.2
10403,504415,116,3,16741.69,0.2
10404,504415,123,4,44154.33,0.05
10405,504415,141,1,9199.37,0.0
10406,504415,187,1,50291.33,0.1
10407,504416,83,3,10948.99,0.1
10408,504416,178,3,16239.3,0.1
10409,504416,153,4,34143.04,0.15
10410,504417,161,2,45736.6,0.0
10411,504417,1,4,45769.48,0.05
10412,504417,45,4,19474.91,0.2
10413,504417,110,1,13452.58,0.05
10414,504418,91,4,37325.93,0.15
10415,504419,19,2,21391.84,0.0
10416,504420,18,2,17846.96,0.1
10417,504420,92,3,38084.76,0.1
10418,504421,81,1,15504.13,0.1
10419,504421,177,4,7521.62,0.0
10420,504421,55,3,45214.9,0.0
10421,504421,6,2,15719.14,0.0
10422,504422,72,4,33843.05,0.0
10423,504423,67,1,32514.47,0.15
10424,504423,157,4,26053.23,0.1
10425,504424,28,4,34955.61,0.15
10426,504424,81,4,15504.13,0.2
10427,504424,77,4,45039.66,0.15
10428,504424,26,3,13443.96,0.15
10429,504425,170,2,31500.56,0.0
10430,504426,83,4,10948.99,0.1
10431,504426,114,1,24883.58,0.0
10432,504427,144,2,43009.16,0.05
10433,504428,21,1,873.24,0.0
10434,504429,190,3,52000.43,0.1
10435,504429,108,4,22454.46,0.05
10436,504430,79,2,36534.8,0.0
10437,504430,25,2,28894.26,0.15
10438,504430,184,1,46019.64,0.0
10439,504431,24,4,29412.47,0.2
10440,504432,35,2,3103.89,0.1
10441,504432,97,4,9014.15,0.1
10442,504433,31,1,31665.76,0.05
10443,504433,94,3,30089.86,0.0
10444,504433,188,4,6070.27,0.1
10445,504434,164,3,54714.33,0.0
10446,504434,108,4,22454.46,0.0
10447,504435,102,1,25753.85,0.1
10448,504435,164,2,54714.33,0.05
10449,504436,81,2,15504.13,0.0
10450,504436,87,1,3216.87,0.05
10451,504437,177,1,7521.62,0.05
10452,504437,72,2,33843.05,0.05
10453,504437,61,2,23045.67,0.1
10454,504437,152,1,47494.55,0.0
10455,504438,17,2,17031.55,0.0
10456,504438,33,4,15090.93,0.15
10457,504438,84,1,26499.83,0.15
10458,504438,186,4,13953.35,0.0
10459,504439,190,2,52000.43,0.2
10460,504440,108,2,22454.46,0.05
10461,504440,69,1,20234.72,0.15
10462,504440,99,2,51437.59,0.0
10463,504441,93,4,33594.98,0.15
10464,504441,120,3,14551.18,0.0
10465,504442,163,2,1143.45,0.2
10466,504442,121,2,43178.12,0.1
10467,504443,181,1,20017.36,0.15
10468,504443,96,1,33785.82,0.1
10469,504444,85,2,30473.88,0.1
10470,504444,15,1,13558.11,0.1
10471,504444,164,2,54714.33,0.15
10472,504444,82,4,26994.56,0.1
10473,504445,183,2,2591.66,0.15
10474,504445,159,1,25532.77,0.05
10475,504445,102,2,25753.85,0.15
10476,504446,175,3,7528.69,0.1
10477,504446,183,4,2591.66,0.15
10478,504447,73,4,32339.91,0.1
10479,504448,118,4,47968.75,0.1
10480,504448,157,1,26053.23,0.1
10481,504449,24,1,29412.47,0.1
10482,504449,128,3,39089.34,0.1
10483,504450,189,1,36176.21,0.1
10484,504450,164,4,54714.33,0.15
10485,504451,39,1,42117.5,0.2
10486,504451,18,2,17846.96,0.05
10487,504451,179,3,47254.91,0.0
10488,504451,44,1,23585.72,0.0
10489,504451,6,3,15719.14,0.1
10490,504452,162,3,16150.96,0.05
10491,504452,118,2,47968.75,0.2
10492,504452,102,3,25753.85,0.0
10493,504452,9,1,26670.95,0.1
10494,504452,188,1,6070.27,0.2
10495,504453,99,2,51437.59,0.05
10496,504453,140,4,19515.46,0.0
10497,504453,93,3,33594.98,0.05
10498,504453,79,1,36534.8,0.0
10499,504453,36,3,32323.45,0.05
10500,504454,62,4,3498.04,0.05
10501,504454,200,1,20741.6,0.1
10502,504454,65,2,26891.02,0.0
10503,504455,114,1,24883.58,0.1
10504,504455,125,1,41076.3,0.15
10505,504456,24,1,29412.47,0.15
10506,504456,20,4,27803.61,0.1
10507,504457,29,4,40427.0,0.0
10508,504457,85,4,30473.88,0.0
10509,504457,18,1,17846.96,0.2
10510,504457,146,2,4466.06,0.15
10511,504457,68,2,731.88,0.15
10512,504458,161,3,45736.6,0.0
10513,504458,55,1,45214.9,0.2
10514,504459,45,4,19474.91,0.1
10515,504460,111,4,41282.72,0.05
10516,504461,141,3,9199.37,0.0
10517,504461,105,1,28367.27,0.15
10518,504461,183,1,2591.66,0.1
10519,504461,126,3,4890.52,0.0
10520,504462,92,1,38084.76,0.1
10521,504462,80,2,26747.7,0.2
10522,504463,145,4,5674.44,0.0
10523,504463,68,1,731.88,0.0
10524,504463,70,2,9185.74,0.2
10525,504464,64,4,23845.3,0.1
10526,504464,58,2,38058.28,0.1
10527,504464,193,1,1419.66,0.0
10528,504465,90,3,42489.82,0.05
10529,504466,172,2,35356.68,0.1
10530,504466,131,2,935.86,0.1
10531,504466,51,1,42529.03,0.05
10532,504466,43,4,25517.07,0.0
10533,504467,101,1,36836.08,0.1
10534,504467,45,1,19474.91,0.05
10535,504467,52,2,43157.07,0.05
10536,504467,126,1,4890.52,0.0
10537,504468,153,4,34143.04,0.2
10538,504469,102,4,25753.85,0.1
